Date,Ticker,Realized_Skewness,Downside_Volatility
2009-05-31,XLK US Equity,-0.6179402730721232,0.0516948750264472
2009-06-30,XLK US Equity,0.0067419955967714,0.0336773147385595
2009-07-31,XLK US Equity,-0.0169116022734031,0.0360833649622648
2009-08-31,XLK US Equity,-0.2711597072837809,0.0345964279225471
2009-09-30,XLK US Equity,-0.4661181521726539,0.0249518225186057
2009-10-31,XLK US Equity,-0.7845493205514306,0.0445248067710574
2009-11-30,XLK US Equity,0.242973777067209,0.0245338327825066
2009-12-31,XLK US Equity,-0.1956389869440911,0.0188008263914116
2010-01-31,XLK US Equity,-0.4351359415229801,0.0563998450263828
2010-02-28,XLK US Equity,-1.4924056854898504,0.0313078700010077
2010-03-31,XLK US Equity,0.1416787145909916,0.0096504984327235
2010-04-30,XLK US Equity,-1.194540575263351,0.0319087289311247
2010-05-31,XLK US Equity,0.8978648881052632,0.0659885145839789
2010-06-30,XLK US Equity,-0.2165000813305042,0.0592917487851387
2010-07-31,XLK US Equity,-0.0638789824430017,0.0337173916102654
2010-08-31,XLK US Equity,0.265380257009773,0.0406143906885232
2010-09-30,XLK US Equity,0.7452990087072473,0.0107922447618648
2010-10-31,XLK US Equity,-0.248641438346126,0.0201194695009585
2010-11-30,XLK US Equity,0.0626851999952431,0.0345525993233504
2010-12-31,XLK US Equity,2.2053946024505007,0.005384211734321
2011-01-31,XLK US Equity,-1.34170876910617,0.0259021158402166
2011-02-28,XLK US Equity,-1.2536045477243591,0.0278515848561621
2011-03-31,XLK US Equity,-0.4330774295911054,0.0425357455794535
2011-04-30,XLK US Equity,1.1454256756206758,0.0144075455925011
2011-05-31,XLK US Equity,-0.2796468941457789,0.0270206218655307
2011-06-30,XLK US Equity,-0.1445675160912551,0.0408555573820747
2011-07-31,XLK US Equity,-0.1975118217827766,0.0353501683447193
2011-08-31,XLK US Equity,-0.2796691341801216,0.1002547500570421
2011-09-30,XLK US Equity,-0.2534425328308311,0.0563497761752431
2011-10-31,XLK US Equity,-0.2399177399363939,0.0415398499154727
2011-11-30,XLK US Equity,0.2781002003191971,0.0604925096768186
2011-12-31,XLK US Equity,0.5023843927647241,0.0347546216638881
2012-01-31,XLK US Equity,0.5169010471459419,0.0089339076556678
2012-02-29,XLK US Equity,-0.0310580359388778,0.0108264115938754
2012-03-31,XLK US Equity,0.8020161812657365,0.0143612757093511
2012-04-30,XLK US Equity,0.9918009678032176,0.0322375751104204
2012-05-31,XLK US Equity,1.2268430273459665,0.0336685219752813
2012-06-30,XLK US Equity,-0.4505205539537185,0.0445749103868981
2012-07-31,XLK US Equity,0.3656159441175919,0.0284829087699974
2012-08-31,XLK US Equity,0.5084224496017745,0.0171959769132201
2012-09-30,XLK US Equity,0.7313151173246029,0.0214143002687456
2012-10-31,XLK US Equity,-0.2839540627845263,0.0343263596963033
2012-11-30,XLK US Equity,0.1350313432882624,0.0345468994701405
2012-12-31,XLK US Equity,0.7950216717963824,0.0232118572501211
2013-01-31,XLK US Equity,1.8608238975499796,0.0214593808158576
2013-02-28,XLK US Equity,-0.3394683727229116,0.0253651404884735
2013-03-31,XLK US Equity,0.0150756330672561,0.0131761330442584
2013-04-30,XLK US Equity,-0.3658442177824453,0.031493441158438
2013-05-31,XLK US Equity,-0.2067555942683689,0.0178132270518286
2013-06-30,XLK US Equity,-0.4206826568456363,0.0339360757896372
2013-07-31,XLK US Equity,-0.7170588235084056,0.0181119898409865
2013-08-31,XLK US Equity,-0.9387040832086078,0.0262003362764679
2013-09-30,XLK US Equity,0.5116736848744043,0.0130664736252747
2013-10-31,XLK US Equity,-0.1199342241803196,0.0205522715289575
2013-11-30,XLK US Equity,-0.5175186926066618,0.0150659111573113
2013-12-31,XLK US Equity,0.1540674841917223,0.0129491995119389
2014-01-31,XLK US Equity,0.2860155450549725,0.0295362314793204
2014-02-28,XLK US Equity,-1.4239251683381928,0.021755733313313
2014-03-31,XLK US Equity,0.058675606366387,0.0234929825054206
2014-04-30,XLK US Equity,-0.7962718645563142,0.0372334095537865
2014-05-31,XLK US Equity,-0.2352255307245102,0.0151596655306111
2014-06-30,XLK US Equity,-0.5373092027814684,0.0110299639618631
2014-07-31,XLK US Equity,-0.9727454124346496,0.0249477703412549
2014-08-31,XLK US Equity,-0.197950948472691,0.012080265766944
2014-09-30,XLK US Equity,-1.2639809312867458,0.0258399427824443
2014-10-31,XLK US Equity,-0.361025889412855,0.0405664599268903
2014-11-30,XLK US Equity,-0.5865706865289595,0.0067805594164493
2014-12-31,XLK US Equity,1.0452813638868963,0.0331592442917506
2015-01-31,XLK US Equity,-0.0951514805456607,0.0415779992904901
2015-02-28,XLK US Equity,0.221785981834769,0.007943205020645
2015-03-31,XLK US Equity,-0.6717992933733298,0.0385832351417037
2015-04-30,XLK US Equity,-0.192572536236433,0.021074557551702
2015-05-31,XLK US Equity,0.2216584168256655,0.0255342791556761
2015-06-30,XLK US Equity,-0.1108049031855381,0.0310762029212064
2015-07-31,XLK US Equity,-0.1448774019699962,0.0269805923211481
2015-08-31,XLK US Equity,0.6081546798783505,0.0634205087176064
2015-09-30,XLK US Equity,-0.035770707662826,0.0498054526031036
2015-10-31,XLK US Equity,0.9734469405694866,0.0131165578182692
2015-11-30,XLK US Equity,-0.2850278565142926,0.0255730108512861
2015-12-31,XLK US Equity,0.0673953700905734,0.0421374036694241
2016-01-31,XLK US Equity,0.1480336490660936,0.0583580526834129
2016-02-29,XLK US Equity,-0.3284817594152415,0.040804997524813
2016-03-31,XLK US Equity,1.5696211769891586,0.0109363725247451
2016-04-30,XLK US Equity,-0.0890922487725225,0.0310190724877453
2016-05-31,XLK US Equity,0.361536669919322,0.0173923461039619
2016-06-30,XLK US Equity,-1.3050174263675167,0.0462485499772695
2016-07-31,XLK US Equity,0.2009314520310471,0.0094347652329032
2016-08-31,XLK US Equity,-0.1825572201001433,0.0129387426746187
2016-09-30,XLK US Equity,-0.6313919908907588,0.0297673701559274
2016-10-31,XLK US Equity,-0.0220770959378335,0.0163881275318445
2016-11-30,XLK US Equity,0.2202782419750875,0.0292981195812973
2016-12-31,XLK US Equity,-0.3982029246656399,0.0254582262932828
2017-01-31,XLK US Equity,-0.2491829275065905,0.0109591449483981
2017-02-28,XLK US Equity,-0.564578090448226,0.0051846246730115
2017-03-31,XLK US Equity,-0.3691006548565145,0.0162636558313314
2017-04-30,XLK US Equity,1.0723883518573376,0.0083514974705138
2017-05-31,XLK US Equity,-3.4217781469685074,0.0274089173445431
2017-06-30,XLK US Equity,-0.7117358915143153,0.0371600222281957
2017-07-31,XLK US Equity,0.0185844332326917,0.0132566830315882
2017-08-31,XLK US Equity,-1.1048286843852593,0.0280391674983406
2017-09-30,XLK US Equity,0.0738921267137901,0.0185690749365712
2017-10-31,XLK US Equity,2.533857798945165,0.0081968048653118
2017-11-30,XLK US Equity,-1.0804361082419127,0.0256128972199554
2017-12-31,XLK US Equity,-0.4899455839869045,0.0200225495629302
2018-01-31,XLK US Equity,-0.1112440472999184,0.0161511926494609
2018-02-28,XLK US Equity,-0.7059152919120172,0.0685795381218042
2018-03-31,XLK US Equity,0.1918352174831432,0.0573310233207118
2018-04-30,XLK US Equity,-0.1236371886029172,0.0435818799388002
2018-05-31,XLK US Equity,0.4709123405596984,0.013052684819607
2018-06-30,XLK US Equity,-0.372090832243499,0.0286599735868684
2018-07-31,XLK US Equity,-0.4622446833214288,0.0308030921337452
2018-08-31,XLK US Equity,-0.3757664412899877,0.0125884750863637
2018-09-30,XLK US Equity,-0.0127855239780158,0.0211519335522783
2018-10-31,XLK US Equity,-0.0944574243034599,0.0806257459314331
2018-11-30,XLK US Equity,-0.0638786482469396,0.0645209155700692
2018-12-31,XLK US Equity,0.8529925381584501,0.0779189439738501
2019-01-31,XLK US Equity,-0.6561340870750749,0.0567023302254854
2019-02-28,XLK US Equity,-0.3705723769470814,0.0140423711316857
2019-03-31,XLK US Equity,0.0019814757181401,0.0274869551060134
2019-04-30,XLK US Equity,0.3506714455471055,0.0075166853732213
2019-05-31,XLK US Equity,-0.7073745404836921,0.0551812942490478
2019-06-30,XLK US Equity,0.1851685234526572,0.0278132283095652
2019-07-31,XLK US Equity,-0.3311891132672537,0.0214801158749202
2019-08-31,XLK US Equity,-0.6593007980732284,0.0664094669004352
2019-09-30,XLK US Equity,0.3777090207513544,0.0264394578423991
2019-10-31,XLK US Equity,-0.3588227361714996,0.0346459594758176
2019-11-30,XLK US Equity,0.5380640121085416,0.0086734335761565
2019-12-31,XLK US Equity,-0.8525520357360123,0.0186802011766468
2020-01-31,XLK US Equity,-0.9852793631690422,0.0386855969063422
2020-02-29,XLK US Equity,-1.1337636398056457,0.079797794211369
2020-03-31,XLK US Equity,-0.0048302587463436,0.2132716544949187
2020-04-30,XLK US Equity,0.5547190926512858,0.0729510284163287
2020-05-31,XLK US Equity,-0.7650634599163953,0.0411103150924436
2020-06-30,XLK US Equity,-1.927881499163824,0.0655768173976139
2020-07-31,XLK US Equity,-0.2887247814509032,0.041842183439682
2020-08-31,XLK US Equity,-0.2429730790807912,0.0235648820705727
2020-09-30,XLK US Equity,-0.7617980717336014,0.0874191552178354
2020-10-31,XLK US Equity,-0.3704255674144614,0.0640526531612859
2020-11-30,XLK US Equity,0.6432451810123029,0.0270250180203455
2020-12-31,XLK US Equity,-0.7117510991257424,0.021608419794145
2021-01-31,XLK US Equity,0.1203261066251275,0.0419779661250994
2021-02-28,XLK US Equity,-0.8053861397307206,0.0430267714336086
2021-03-31,XLK US Equity,0.216158662267929,0.0557541809015252
2021-04-30,XLK US Equity,0.2016109568535515,0.0267912441293792
2021-05-31,XLK US Equity,-0.3312795009179893,0.0441476946736746
2021-06-30,XLK US Equity,0.0782895471835091,0.0162717552833122
2021-07-31,XLK US Equity,-0.4001820549013721,0.0231533539471066
2021-08-31,XLK US Equity,-0.1861250478168023,0.0200866816572573
2021-09-30,XLK US Equity,-0.8119186995780225,0.041569352196059
2021-10-31,XLK US Equity,-0.7857517723025771,0.0250574093433459
2021-11-30,XLK US Equity,-0.5072202387831007,0.0335250185085705
2021-12-31,XLK US Equity,0.3273574611371203,0.0464543545644539
2022-01-31,XLK US Equity,0.7604111444390294,0.0612799007668909
2022-02-28,XLK US Equity,0.0776082819246161,0.0649380314222721
2022-03-31,XLK US Equity,0.2364822260161761,0.0617087625463353
2022-04-30,XLK US Equity,0.2093048763326856,0.0815351521185801
2022-05-31,XLK US Equity,-0.3936071140072839,0.0868408728191972
2022-06-30,XLK US Equity,-0.1811654300960136,0.087514031794907
2022-07-31,XLK US Equity,0.3723247991689319,0.0311449854069639
2022-08-31,XLK US Equity,-0.170450965827485,0.0601932342460512
2022-09-30,XLK US Equity,-0.8738917071863873,0.0725485273523866
2022-10-31,XLK US Equity,-0.0072083413908214,0.0623223866921028
2022-11-30,XLK US Equity,1.3298811349512132,0.061390371525183
2022-12-31,XLK US Equity,0.1030706868289878,0.060342300668768
2023-01-31,XLK US Equity,-0.04378869461395,0.033743022938083
2023-02-28,XLK US Equity,0.4025542225054395,0.0419617688616673
2023-03-31,XLK US Equity,0.0412876166461314,0.0300957663301667
2023-04-30,XLK US Equity,0.4049913058180267,0.0291812221642617
2023-05-31,XLK US Equity,1.054046666978933,0.0245698417170318
2023-06-30,XLK US Equity,-0.0608395366460009,0.0275368035908309
2023-07-31,XLK US Equity,-0.4472313646281329,0.0257926032807857
2023-08-31,XLK US Equity,-0.0590734974751528,0.043642648957184
2023-09-30,XLK US Equity,-0.6625970142902945,0.0426991722753497
2023-10-31,XLK US Equity,-0.3806252711458916,0.0379821967242549
2023-11-30,XLK US Equity,0.6159537126791148,0.0113792735268996
2023-12-31,XLK US Equity,-0.9538722148233718,0.0215310076401454
2024-01-31,XLK US Equity,-0.1521617201877382,0.038847843028925
2024-02-29,XLK US Equity,0.8016070121151636,0.0250264199796934
2024-03-31,XLK US Equity,-0.2206384678637322,0.035251724652845
2024-04-30,XLK US Equity,-0.0128213057504523,0.0486761862926832
2024-05-31,XLK US Equity,0.0900290937251728,0.0275623852378563
2024-06-30,XLK US Equity,-0.3309590284651548,0.0272210415855088
2024-07-31,XLK US Equity,-0.255318711660272,0.0699296299575508
2024-08-31,XLK US Equity,-0.1640056456425693,0.0672602973454622
2024-09-30,XLK US Equity,-0.7017157946764878,0.0548067117148985
2024-10-31,XLK US Equity,-0.9946704576378768,0.0511241885510176
2024-11-30,XLK US Equity,-0.1118509548561805,0.0292570626174262
2024-12-31,XLK US Equity,-0.7312207728465441,0.0421477203298114
2025-01-31,XLK US Equity,-0.8995334633913067,0.060042201358711
2025-02-28,XLK US Equity,-0.924987067243637,0.0519762589265522
2025-03-31,XLK US Equity,-0.2485181670549719,0.073032375437199
2025-04-30,XLK US Equity,1.1839789928427085,0.1161171369996694
2025-05-31,XLK US Equity,1.2430693684678829,0.0248258089898395
2025-06-30,XLK US Equity,-0.457427215802447,0.0167465675587566
2025-07-31,XLK US Equity,-0.2044396286157178,0.017706936550403
2025-08-31,XLK US Equity,-0.122200918470856,0.0353052347535036
2025-09-30,XLK US Equity,0.1884594033853169,0.0155597578065984
2025-10-31,XLK US Equity,-1.3648439271573731,0.0462873441990356
2025-11-30,XLK US Equity,-0.1866772181357656,0.0574623148245874
2025-12-31,XLK US Equity,-0.9196175953526884,0.0397377720940668
2026-01-31,XLK US Equity,-0.8279237589316423,0.0416583162045707
2026-02-28,XLK US Equity,0.4882357355193625,0.0553146889352186
2005-01-31,XLV US Equity,-0.036438,0.027037
2005-02-28,XLV US Equity,-0.5645150087374649,0.0222326382824891
2005-03-31,XLV US Equity,0.4340866631566586,0.022223652872559
2005-04-30,XLV US Equity,0.4448489682582876,0.0205045793178011
2005-05-31,XLV US Equity,0.5834336035113333,0.013000694019936
2005-06-30,XLV US Equity,0.5470578098222114,0.0151463876551473
2005-07-31,XLV US Equity,0.2226654924245769,0.0175906270496534
2005-08-31,XLV US Equity,0.4091342277400711,0.0189055042514078
2005-09-30,XLV US Equity,0.8319925461718864,0.0172663953389235
2005-10-31,XLV US Equity,-0.4027263473630424,0.0326759636277187
2005-11-30,XLV US Equity,-0.0014817985246916,0.0157979285983954
2005-12-31,XLV US Equity,0.0504339351887369,0.0117696906926223
2006-01-31,XLV US Equity,-0.6785567889651032,0.0210261355460293
2006-02-28,XLV US Equity,-0.0857823499113759,0.0192448603788128
2006-03-31,XLV US Equity,0.2841325738175568,0.0173991358118729
2006-04-30,XLV US Equity,0.5382315311440715,0.0222030975316508
2006-05-31,XLV US Equity,0.279362218401651,0.0250527353795947
2006-06-30,XLV US Equity,0.3033737496297524,0.0250887031948644
2006-07-31,XLV US Equity,1.184319547313457,0.0141658097191794
2006-08-31,XLV US Equity,-0.104434899035852,0.0114275111025979
2006-09-30,XLV US Equity,0.2005304161556555,0.0133097274201991
2006-10-31,XLV US Equity,0.6558241667342709,0.0139305083180765
2006-11-30,XLV US Equity,-1.3160240476421277,0.0304682628812343
2006-12-31,XLV US Equity,-0.056647729186645,0.0081220099113458
2007-01-31,XLV US Equity,0.2353946365039845,0.0118952442177535
2007-02-28,XLV US Equity,-2.654667441974762,0.0319887820649677
2007-03-31,XLV US Equity,-0.6437216562467853,0.0225288191212943
2007-04-30,XLV US Equity,0.4845004601960108,0.0063756890607996
2007-05-31,XLV US Equity,-1.6312454467240314,0.018955292137026
2007-06-30,XLV US Equity,-0.5626193309735777,0.0283486595626671
2007-07-31,XLV US Equity,-0.2050500976636265,0.0377985086610569
2007-08-31,XLV US Equity,-0.7718602548913526,0.0315414613168128
2007-09-30,XLV US Equity,0.4961673090744415,0.0142025949741587
2007-10-31,XLV US Equity,0.0599124994191514,0.0229171043764259
2007-11-30,XLV US Equity,-0.3208773175416052,0.0367755401999753
2007-12-31,XLV US Equity,-0.6193984831120579,0.0275683427321991
2008-01-31,XLV US Equity,-0.390975728982557,0.05201286443756
2008-02-29,XLV US Equity,0.0775255605616846,0.0306262352403947
2008-03-31,XLV US Equity,0.6761646548904459,0.0415977350585341
2008-04-30,XLV US Equity,0.2077435083649466,0.0243738422084003
2008-05-31,XLV US Equity,0.5282191280148291,0.0235863092068258
2008-06-30,XLV US Equity,-0.332758137543044,0.0419562218866284
2008-07-31,XLV US Equity,-0.1098354134523353,0.0288884022403455
2008-08-31,XLV US Equity,1.0863039770501173,0.0275784950278292
2008-09-30,XLV US Equity,-0.259074928794037,0.0572315091710851
2008-10-31,XLV US Equity,0.5962062428758003,0.1524065574015764
2008-11-30,XLV US Equity,0.4070092884453199,0.0764988796846071
2008-12-31,XLV US Equity,-0.6206792765572967,0.057933630543925
2009-01-31,XLV US Equity,0.1905867620397075,0.0421795359623597
2009-02-28,XLV US Equity,-0.5962950564415199,0.081735362463257
2009-03-31,XLV US Equity,0.1983660408896074,0.0652493761502744
2009-04-30,XLV US Equity,-0.8101547602369545,0.0316616187520474
2009-05-31,XLV US Equity,-0.0668349859950885,0.0253409611104235
2009-06-30,XLV US Equity,-0.2170222171283805,0.0413698793326739
2009-07-31,XLV US Equity,-0.4802418215378795,0.0291895625010036
2009-08-31,XLV US Equity,-0.3043144546759975,0.0181620303655731
2009-09-30,XLV US Equity,-0.1761289146449837,0.0257514319407678
2009-10-31,XLV US Equity,-0.1026535781085507,0.0333357296605309
2009-11-30,XLV US Equity,-0.1722904457894283,0.0129978310883008
2009-12-31,XLV US Equity,0.3158442099222207,0.0199747172695885
2010-01-31,XLV US Equity,0.2844712846868284,0.0312609714020533
2010-02-28,XLV US Equity,-0.6152517784935996,0.0313910022936509
2010-03-31,XLV US Equity,0.1075899116349461,0.0178085033902346
2010-04-30,XLV US Equity,0.0004699527966032,0.0308513765495155
2010-05-31,XLV US Equity,0.134531951235102,0.0486794815296958
2010-06-30,XLV US Equity,-0.169266417375979,0.0400614652627684
2010-07-31,XLV US Equity,-0.5216908677735237,0.0311056760093716
2010-08-31,XLV US Equity,-0.6163805166741939,0.0416720299721527
2010-09-30,XLV US Equity,0.5049050394663112,0.0123868262278922
2010-10-31,XLV US Equity,-0.3570786408956103,0.0230261814246305
2010-11-30,XLV US Equity,-0.0360155581923079,0.0282151483426899
2010-12-31,XLV US Equity,1.4941942134950783,0.008542811598063
2011-01-31,XLV US Equity,-1.8163563540222096,0.0202458196919759
2011-02-28,XLV US Equity,-0.1930411917650486,0.0186542461922212
2011-03-31,XLV US Equity,-0.1782753024877368,0.0288323790381577
2011-04-30,XLV US Equity,-0.5946488708442764,0.0123171898580804
2011-05-31,XLV US Equity,0.0244943317144227,0.0157184552994243
2011-06-30,XLV US Equity,-0.4544407040946406,0.0319906635285984
2011-07-31,XLV US Equity,0.3603690590376679,0.0285475995137945
2011-08-31,XLV US Equity,-0.3005074834790016,0.090142330666563
2011-09-30,XLV US Equity,-0.3006248783784418,0.0566857380652311
2011-10-31,XLV US Equity,-0.6867910934892805,0.0457428560870437
2011-11-30,XLV US Equity,0.2474284730095655,0.049013392771772
2011-12-31,XLV US Equity,-0.2286741382553219,0.0278107699461917
2012-01-31,XLV US Equity,0.6242953746546326,0.0092347737384301
2012-02-29,XLV US Equity,0.084687241214049,0.0138972740492515
2012-03-31,XLV US Equity,0.4400539783136626,0.0147995245531739
2012-04-30,XLV US Equity,0.0068868106483,0.0220675046618325
2012-05-31,XLV US Equity,0.3284535408346446,0.0231311434218025
2012-06-30,XLV US Equity,-0.471517504829899,0.0275393266257546
2012-07-31,XLV US Equity,0.7413066984208396,0.0244945233674795
2012-08-31,XLV US Equity,0.3683088458718244,0.0128547877073096
2012-09-30,XLV US Equity,1.0631572245613137,0.0086166690780138
2012-10-31,XLV US Equity,-0.4674870190799418,0.0277447034044337
2012-11-30,XLV US Equity,-0.4995480656372057,0.0259291228351442
2012-12-31,XLV US Equity,0.0753135018815253,0.0201522777620794
2013-01-31,XLV US Equity,1.095055143793791,0.006052797039386
2013-02-28,XLV US Equity,-0.180509069621562,0.0181388921381654
2013-03-31,XLV US Equity,-0.2184587349597709,0.0092987246437347
2013-04-30,XLV US Equity,-0.3728637441920389,0.0303364626645889
2013-05-31,XLV US Equity,-0.9285493645886546,0.0323623441672571
2013-06-30,XLV US Equity,-0.5079149030845862,0.0376099430204301
2013-07-31,XLV US Equity,0.5279867639267124,0.0079952800451266
2013-08-31,XLV US Equity,-1.143314550409545,0.027111869430196
2013-09-30,XLV US Equity,-0.0239175501455112,0.0125067862778573
2013-10-31,XLV US Equity,0.5486755367959164,0.0234851861393517
2013-11-30,XLV US Equity,0.4236303181441636,0.0111455885443524
2013-12-31,XLV US Equity,0.9780766014578904,0.0220907776911542
2014-01-31,XLV US Equity,-0.3457096315659688,0.0306793542793846
2014-02-28,XLV US Equity,-0.952910102231339,0.0215676137298496
2014-03-31,XLV US Equity,0.3137265778056023,0.0283628546694439
2014-04-30,XLV US Equity,-0.9430671673292892,0.0416059031989452
2014-05-31,XLV US Equity,-0.6055937244378916,0.0181444551309759
2014-06-30,XLV US Equity,0.6995946151654533,0.0095663996362267
2014-07-31,XLV US Equity,-0.3637365026569025,0.0284244218234953
2014-08-31,XLV US Equity,-0.4953157668214307,0.0161383961098989
2014-09-30,XLV US Equity,0.3459797778205429,0.0216198650782099
2014-10-31,XLV US Equity,0.055082631228255,0.0398794853025963
2014-11-30,XLV US Equity,0.1249290592050811,0.0147849203244386
2014-12-31,XLV US Equity,0.3648282260318484,0.0380948808109436
2015-01-31,XLV US Equity,0.5884480793980746,0.0281045730798388
2015-02-28,XLV US Equity,-0.0902050251214498,0.0200771813260726
2015-03-31,XLV US Equity,-0.230492860322369,0.0364166067474716
2015-04-30,XLV US Equity,-0.8859485633363384,0.0287379588697596
2015-05-31,XLV US Equity,0.0565522208715502,0.018139149842261
2015-06-30,XLV US Equity,-0.996993642302708,0.031163010412988
2015-07-31,XLV US Equity,-1.0553138875506245,0.0313406033285895
2015-08-31,XLV US Equity,0.2184895057921629,0.0657476416154982
2015-09-30,XLV US Equity,-0.1831257393288271,0.0627841141054009
2015-10-31,XLV US Equity,-0.3111101097943142,0.0334187917046681
2015-11-30,XLV US Equity,0.3284481073702726,0.0315506339555958
2015-12-31,XLV US Equity,-0.0376724615079129,0.0366532614919873
2016-01-31,XLV US Equity,0.3408675480798122,0.0549222406589534
2016-02-29,XLV US Equity,-0.1320527927060681,0.0376187551495261
2016-03-31,XLV US Equity,0.4365342049363428,0.0251002418514244
2016-04-30,XLV US Equity,0.5143177408135329,0.0255550432400338
2016-05-31,XLV US Equity,-0.0102151149088374,0.022768385450005
2016-06-30,XLV US Equity,-0.5106680349992363,0.0370880776261051
2016-07-31,XLV US Equity,0.9736331789185086,0.0045914826581399
2016-08-31,XLV US Equity,-0.9570071331025424,0.0231043139478323
2016-09-30,XLV US Equity,-0.6388465391054088,0.0325022852888839
2016-10-31,XLV US Equity,-1.1273041504108503,0.0369137155404329
2016-11-30,XLV US Equity,1.2813698498246655,0.029408624313286
2016-12-31,XLV US Equity,0.193193792615395,0.0166589596313815
2017-01-31,XLV US Equity,0.3812673515921623,0.0180226870083237
2017-02-28,XLV US Equity,0.296982652791491,0.0032373876814493
2017-03-31,XLV US Equity,0.5355181447493437,0.0170508381318925
2017-04-30,XLV US Equity,-0.5828087110198242,0.0132666850041749
2017-05-31,XLV US Equity,-1.1681535336829034,0.0163075308983303
2017-06-30,XLV US Equity,0.0184976648560236,0.0139878244198302
2017-07-31,XLV US Equity,-0.5986563366315661,0.0172116882669888
2017-08-31,XLV US Equity,0.0933972880537779,0.0206502710635962
2017-09-30,XLV US Equity,0.5069213091067272,0.0119468048866632
2017-10-31,XLV US Equity,0.4434585808577849,0.0184198562155083
2017-11-30,XLV US Equity,0.268848658745088,0.0113900901225582
2017-12-31,XLV US Equity,0.0624204807728583,0.0180364043256964
2018-01-31,XLV US Equity,-0.8128122864838807,0.0262935415454061
2018-02-28,XLV US Equity,-1.2426723352824405,0.0622309447300938
2018-03-31,XLV US Equity,-0.5147068159309778,0.0444781575382793
2018-04-30,XLV US Equity,-0.686302618153009,0.0394180629153691
2018-05-31,XLV US Equity,0.1119750771964772,0.0272391381655147
2018-06-30,XLV US Equity,-0.1726820102851823,0.017182973753108
2018-07-31,XLV US Equity,-0.0279130067591504,0.0139661282394226
2018-08-31,XLV US Equity,0.593286383079376,0.0048469892717025
